hip,ra,dec,mag,spect,ci,con,var_min,var_max
1904,0.401014,-37.410596,8.3,B8II,-0.111,Scl,,
1905,0.401463,44.264734,6.66,F2,0.413,And,,
1906,0.401679,-43.203388,9.15,F3V,0.402,Phe,,
1907,0.401745,50.893266,8.85,G5,1.045,Cas,,
1908,0.401947,-58.839685,9.06,G2V,0.586,Tuc,,
1909,0.401998,-70.443913,9.27,K2III,1.336,Tuc,,
1910,0.402478,-62.184524,11.33,M1,1.39,Tuc,11.446,11.226
1911,0.403004,-40.993105,9.99,G5V,0.701,Phe,10.038,9.918
1912,0.403326,-54.566653,7.59,F2V,0.407,Phe,,
1913,0.403619,-16.770023,9.49,A3III,0.209,Cet,,
1915,0.403693,-23.403316,7.83,G8/K0III,1.001,Cet,,
1914,0.403708,-75.679414,8.3,G0V,0.619,Hyi,,
1916,0.403852,45.872881,8.09,A3,0.312,And,,
1917,0.403991,-4.502739,8.96,F5,0.515,Psc,,
1918,0.40403,53.822256,7.52,F5,0.485,Cas,,
1919,0.404132,17.650041,9.42,G0,0.56,Psc,,
1920,0.40424,-48.588818,10.35,F5/F6V,0.546,Phe,10.422,10.262
1921,0.404348,52.019914,5.58,B5IV,-0.11,Cas,5.6,5.56
1922,0.404578,12.783787,10.36,K2,1.106,Psc,,
1923,0.404726,77.833602,8.44,F5,0.652,Cep,,
1924,0.404819,1.55615,7.78,G0,0.649,Psc,,
1925,0.404847,60.453061,7.55,B9,0.067,Cas,,
1926,0.404874,64.300185,8.61,B9,0.25,Cas,,
1927,0.40512,-1.241283,8.38,K5,1.528,Psc,,
1928,0.405187,-28.980641,8.12,A1V,0.136,Scl,,
1929,0.405318,-35.640152,8.38,K2/K3III,1.316,Scl,,
1930,0.405454,57.666875,8.36,A0,0.149,Cas,,
1931,0.405622,-56.650047,9,G2/G3IV/V,0.656,Phe,,
1932,0.40576,67.942918,9.18,G,0.581,Cep,,
1933,0.406115,-24.848817,9.56,K2V,0.904,Scl,,
1934,0.406242,26.395509,8.12,K1III...,0.93,And,,
1935,0.406462,56.955509,8.51,A0,0.141,Cas,,
1936,0.407191,-27.026772,7.92,K2V,0.94,Scl,,
1937,0.407391,-78.250383,8.81,G3IV,0.708,Hyi,,
1938,0.407766,5.71198,9.77,G0,0.58,Psc,9.881,9.671
1939,0.408236,-2.219064,6.08,K1III,1.216,Psc,,
1940,0.408723,-28.415475,9.26,G0V,0.604,Scl,,
1941,0.409138,-4.64779,7.55,M...,1.515,Psc,7.635,7.455
1942,0.409313,56.967443,8.26,F0,0.436,Cas,,
1943,0.409332,3.374168,8.33,K0,1.011,Psc,,
1944,0.409458,-24.739197,9.32,F7V,0.546,Cet,,
1945,0.409686,54.293969,9.26,C4.5v,1.81,Cas,9.346,9.166
1946,0.410099,16.979819,8.49,A3,0.182,Psc,,
1947,0.410388,-36.49678,10.4,G0,0.72,Scl,,
1948,0.410599,14.315514,6.48,K0,1.161,Psc,,
1949,0.410657,16.407854,8.13,F5,0.453,Psc,,
1950,0.410665,-15.737868,9.13,G0V,0.606,Cet,,
1951,0.410913,41.326922,9.31,K0,1.01,And,,
1952,0.411021,31.373055,6.76,B9,-0.058,And,,
1953,0.411448,-74.234558,9.63,F7V,0.594,Tuc,,
1954,0.411795,-53.983998,7.27,G8IV+...,0.681,Phe,,
1955,0.412397,-51.043867,6.81,G3IV,0.596,Phe,,
1956,0.412426,20.070795,7.87,K0,1.195,Psc,,
1957,0.412684,-29.65203,10.63,F8,0.574,Scl,10.695,10.585
1958,0.412762,-24.285985,8.33,F3IV/V,0.448,Cet,,
1959,0.412873,-58.014245,9.43,F0IV,0.293,Tuc,9.472,9.352
1960,0.413193,61.831057,5.38,B9III,0.008,Cas,,
1961,0.413413,-23.454055,8.46,F3V,0.438,Cet,,
1962,0.413787,-18.471878,6.9,K3III,1.426,Cet,,
1963,0.413823,51.89132,9.47,F0,0.388,Cas,,
1964,0.413905,-11.710873,8.08,F3V,0.43,Cet,,
1965,0.413979,13.941502,10.24,G0,0.768,Psc,10.291,10.171
1966,0.414025,-27.708621,10.04,G5,1.062,Scl,,
1967,0.414934,-16.028273,8.11,G5/G6III,0.89,Cet,,
1968,0.415453,23.594357,10.78,,0.888,And,10.841,10.711
1969,0.415595,-19.943691,8.82,F0V,0.374,Cet,,
1970,0.415655,-41.886029,7.63,G8V,0.843,Phe,,
1971,0.415729,-26.418235,10.39,G0,0.571,Scl,,
1972,0.416049,46.042168,9.5,A0,0.103,And,,
1973,0.416082,-62.206356,8.14,F3V,0.433,Tuc,,
1974,0.416512,-4.517708,8.64,A0,0.099,Psc,,
1975,0.416979,15.290631,10.5,F2,0.408,Psc,,
1976,0.417066,-30.6977,7.57,G2V,0.616,Scl,,
1977,0.417755,-51.479425,8.68,G0V,0.564,Phe,,
1978,0.417831,45.688766,9.61,K2,1.06,And,,
1979,0.417978,50.728083,8.27,A0,0.153,Cas,,
1980,0.417989,29.847121,8.34,F5,0.46,And,,
1981,0.418017,39.145841,8.34,K0,1.367,And,,
1982,0.418445,53.046786,5.72,B9IV,-0.056,Cas,,
1983,0.418453,24.575237,8.36,G5,1.115,And,,
1984,0.418457,39.035892,8.49,G,0.958,And,,
1985,0.418475,-65.398986,8.6,F6V,0.548,Tuc,,
1986,0.418888,-31.849141,8.79,G1V,0.611,Scl,,
1987,0.419072,48.047486,7.52,F8,0.629,Cas,,
1988,0.419488,64.638675,8.34,K2,1.597,Cas,,
1989,0.419726,16.991909,7.89,F5,0.538,Psc,,
1990,0.419725,28.077306,8.48,K2,1.457,And,,
1991,0.419913,-64.838504,9.33,K5IV/V,1.545,Tuc,,
1992,0.420501,-44.460888,9.77,G3/G5V,0.73,Phe,9.825,9.705
1993,0.420724,-61.513424,11.26,M1,1.35,Tuc,11.414,11.134
1994,0.420813,-58.26567,8.83,G8/K0III,1.044,Tuc,,
1995,0.421058,-38.050846,10.25,F5,0.574,Scl,,
1996,0.421593,35.037243,7.37,K5,1.573,And,,
1997,0.421875,32.503514,8.78,F0,0.539,And,,
1998,0.421973,9.068027,8.95,K0,1.095,Psc,,
1999,0.422646,19.904903,8.89,G5,1.02,Psc,,
2000,0.422707,11.873612,9.82,G5,0.74,Psc,,
2001,0.422806,-39.26037,6.91,G8IV:,0.95,Scl,,
2002,0.423051,20.592207,8.81,G0...,0.637,Psc,,
2003,0.423054,-17.427668,7.06,K3III,1.427,Cet,,
2005,0.423372,-46.924186,10.42,F3/F5V,0.509,Phe,10.515,10.315
2006,0.423391,1.939692,5.77,G5III,0.855,Psc,,
2004,0.423399,44.324403,8.7,A2,0.015,And,,
2007,0.423489,-74.404185,8.77,G8III,1.08,Hyi,,
2008,0.423498,39.829796,7.73,K0,1.158,And,,
2009,0.423673,56.17572,8.97,B3,0.004,Cas,,
2010,0.423682,-44.379896,8.98,K2III,1.311,Phe,,
2011,0.424011,-34.830207,8.85,F7V,0.52,Scl,,
2012,0.42498,75.98827,9.96,B8,0.358,Cep,,
2013,0.425722,-67.745163,7.55,K2III,1.227,Tuc,,
2014,0.425774,-16.133323,8.89,G3V,0.647,Cet,,
2015,0.425914,15.562006,8.12,F5,0.437,Psc,,
2016,0.426717,34.117132,8.22,K0III-IV,1.016,And,,
2017,0.426863,-19.93414,7.7,F5V,0.559,Cet,,
2018,0.427131,36.483728,8.24,F0,0.328,And,,
2019,0.427226,-64.009474,7.93,G8III,0.95,Tuc,,
2020,0.427297,-51.402944,7.58,K0III,1.037,Phe,,
2021,0.427916,-77.254247,2.82,G2IV,0.618,Hyi,,
2022,0.427828,-17.567753,9.2,M1,1.654,Cet,,
2023,0.427891,22.94518,8,A2,0.253,And,,
2024,0.428264,54.994205,6.78,K2,1.676,Cas,,
2025,0.428309,7.691122,6.77,K0,1.3,Psc,,
2026,0.42837,-43.849941,9.46,F5V,0.5,Phe,9.526,9.396
2027,0.42848,-21.631481,7.64,A0/A1V,0.056,Cet,,
2028,0.428722,-50.838084,8.37,F0p...,0.402,Phe,8.511,8.291
2029,0.428792,-50.842643,9.54,,0.577,Phe,,
2030,0.428862,2.3221,10.71,,,Psc,10.771,10.641
2031,0.42901,-33.577138,10.68,,1.043,Scl,10.738,10.618
2032,0.429336,-27.71019,6.88,K2III,1.293,Scl,,
2033,0.430329,38.862872,8.62,F0...,0.348,And,,
2034,0.430467,49.657074,8.42,B8,-0.047,Cas,,
2035,0.430506,10.423482,9.21,G0,0.644,Psc,,
2036,0.4309,71.807126,6.91,B1V,-0.023,Cep,,
2037,0.431185,65.383533,7.45,B9,0.261,Cas,,
2038,0.431279,-8.351456,7.41,K0,1.152,Cet,,
2039,0.431334,6.530999,9.25,K0,0.838,Psc,,
2040,0.431593,35.305859,8.05,A0,0.13,And,,
2041,0.431745,-31.198569,9.94,G,1.451,Scl,10.034,9.854
2042,0.431813,-9.559399,10.02,G0,0.616,Cet,,
2043,0.432067,-13.255229,9.35,F0V,0.36,Cet,,
2044,0.432274,-6.067789,9.64,K0,1.141,Psc,,
2045,0.432286,-30.748035,7.52,G8III,0.99,Scl,,
2046,0.432386,3.92529,8.66,F2,0.397,Psc,,
2047,0.432565,1.949835,8.51,A0,0.119,Psc,,
2048,0.432676,19.075763,8.78,F5,0.556,Psc,,
2049,0.432858,-28.273489,8.9,G5V,0.675,Scl,,
2050,0.432956,21.024259,7.5,K0,0.929,Psc,,
2051,0.43321,-46.974098,9.48,K2III:,1.311,Phe,9.531,9.421
2052,0.433842,3.888255,9.02,F5,0.555,Psc,,
2053,0.434045,41.533916,9.15,A0,0.067,And,,
2056,0.434073,-56.255659,9.47,F5V,0.491,Phe,,
2054,0.43408,35.819292,7.53,A3,0.14,And,7.58,7.51
2055,0.434087,28.9405,7.64,M0III,1.533,And,,
2057,0.434178,0.437555,8.41,G5,0.81,Psc,,
2058,0.434356,20.146851,6.67,B8,-0.036,Psc,,
2059,0.434481,44.176604,8.43,K2,1,And,,
2060,0.434833,23.983402,8.99,G5,0.736,And,,
2061,0.435,-61.538536,8.97,K2III,1.241,Tuc,,
2062,0.435038,-13.077964,8.74,F6/F7Vw...,0.524,Cet,,
2063,0.435101,55.49093,7.12,K0,1.201,Cas,,
2064,0.435316,36.934301,10.56,,1.206,And,10.608,10.498
2065,0.43557,-47.974409,10.48,F5/F6IV/V,0.506,Phe,10.543,10.403
2066,0.435744,-11.376969,8.25,F8,0.583,Cet,,
2067,0.436098,7.634992,11.28,,0.212,Psc,11.359,11.189
2068,0.436384,18.572485,8.08,F5,0.51,Psc,,
2069,0.436505,-21.548577,9.68,F6V,0.502,Cet,,
2070,0.436642,61.029065,8.64,K5III,1.606,Cas,,
2071,0.43666,-51.639131,9.25,A3II/IIIp..,0.3,Phe,9.315,9.205
2073,0.436692,1.164294,8.5,K0,0.969,Psc,,
2074,0.436687,56.779229,6.71,G5III,0.879,Cas,,
2072,0.436716,-43.679829,3.93,A7V,0.175,Phe,,
2075,0.436935,49.389289,8.4,A0,0.105,Cas,,
2076,0.437057,-39.649383,7.11,K0III/IV,0.997,Phe,,
2077,0.437132,25.872371,9.37,A2,0.417,And,,
2078,0.437385,-59.787696,9.39,K0IV/V,0.9,Tuc,,
2079,0.437812,-21.672769,7.57,K2/K3III,1.28,Cet,,
2080,0.437915,3.825757,6.9,B8,-0.128,Psc,6.914,6.874
2081,0.438056,-42.305981,2.4,K0III...,1.083,Phe,,
2082,0.438073,32.246349,8.32,K2,1.089,And,,
2083,0.438422,6.094395,7.87,F5,0.406,Psc,,
2084,0.438535,61.534236,8.53,K5,1.775,Cas,,
2085,0.438735,51.280361,7.8,F5IIvar,0.635,Cas,7.978,7.168
2086,0.439375,-18.693632,6.24,M1III,1.622,Cet,,
2087,0.439392,49.048991,6.94,K0,1.294,Cas,,
2088,0.439447,24.734947,7.6,K0IV,0.976,And,,
2089,0.439633,42.804288,9.42,A5,0.319,And,,
2090,0.439782,62.760802,9.6,B1IV,0.197,Cas,9.665,9.555
2091,0.439861,-37.448579,10.41,F8,0.391,Scl,10.48,10.35
2092,0.44,57.97474,8.33,K0,1.005,Cas,,
2093,0.440102,66.76086,9.07,A0,0.131,Cep,,
2094,0.440736,-39.701037,9.08,F7V,0.526,Phe,,
2095,0.441704,-28.413096,8.27,K0III,1.087,Scl,,
2096,0.441912,56.113166,7.82,B9,0.073,Cas,,
2097,0.442591,52.446211,8.66,F8...,0.571,Cas,,
2098,0.442689,-19.993527,10.08,F2V,0.407,Cet,,
2099,0.44358,-14.030012,8.58,F3V,0.463,Cet,,
2100,0.443726,-0.049533,6.16,G8III,0.893,Cet,,
2101,0.444294,56.641207,6.58,B9V,0.021,Cas,,
2102,0.444572,30.199456,10.05,K0,1,And,,
2103,0.444535,47.083832,8.04,K2,1.494,Cas,,
2104,0.444678,34.18385,7.53,M...,1.619,And,,
2105,0.444923,34.931249,8.7,K2,1.397,And,,
2106,0.444985,-69.30711,6.98,K4III,1.378,Tuc,,
2107,0.445677,-49.474108,8.75,G2/G3V,0.576,Phe,,
2108,0.44634,40.518663,8.63,K0,1.153,And,,
2109,0.446448,53.261155,8.98,A0,-0.018,Cas,,
2110,0.44658,-22.949155,10.68,G0,0.38,Cet,10.747,10.637
2111,0.44688,-67.721389,8.1,F6V,0.501,Tuc,,
2112,0.446986,-59.877961,8.89,K0III,1.001,Tuc,,
2113,0.447076,27.18916,8.31,F0,0.376,And,,
2114,0.447328,-39.559241,9.11,F5V,0.461,Phe,,
2115,0.447481,-83.139134,8.03,K0:III:+...,0.515,Oct,,
2116,0.447797,24.630272,8.02,G5,1.331,And,,
2117,0.447844,-5.522696,9.37,F8,0.47,Cet,9.418,9.288
2118,0.447888,9.319754,7.96,F0,0.391,Psc,,
2120,0.448016,70.142417,10.52,M0,1.459,Cep,10.586,10.476
2119,0.44806,-5.516523,10.38,,0.605,Cet,,
2121,0.44809,-0.92969,8.6,F5,0.446,Cet,,
2122,0.448106,-20.664281,8.45,F2/F3IV/V,0.415,Cet,,
2123,0.448133,10.148773,8.31,K5,1.604,Psc,8.373,8.233
2124,0.448521,-71.237708,9.09,G3III:,0.9,Tuc,,
2125,0.448579,-39.881985,8.93,A9V,0.31,Phe,9.357,8.887
2126,0.449311,-76.3152,8.91,K4/K5V:,1.576,Hyi,,
2127,0.449628,-75.784018,9.52,C6II,0.735,Hyi,9.64,9.46
2128,0.44991,37.283078,9.66,G5,0.703,And,,
2129,0.449972,17.903505,8.69,F8,0.605,Psc,,
2130,0.450327,-40.491988,10.22,A1V,0.05,Phe,10.267,10.147
2131,0.450525,60.402813,8.92,G5,0.643,Cas,,
2132,0.450699,-54.090343,8.49,K5III,1.427,Phe,,
2133,0.451106,29.062491,9.11,A5,0.321,And,,
2134,0.451105,-20.513371,9.33,F3/F5V,0.48,Cet,,
2135,0.451269,25.042067,6.66,F7IV,0.487,And,,
2136,0.451458,-36.566453,9.5,K1V,0.931,Scl,,
2138,0.451509,-5.003805,7.05,K0,1.119,Cet,,
2137,0.451588,-70.248409,10.3,,0.967,Tuc,,
2139,0.451558,-25.700491,10.13,G0,0.599,Scl,10.173,10.073
2140,0.451924,-9.873035,7.29,G5,0.931,Cet,,
2141,0.452001,-29.29865,9.37,F7/F8V,0.587,Scl,,
2142,0.452034,80.052141,6.53,B9,-0.083,Cep,,
2143,0.452158,-7.875994,8.09,G5,0.73,Cet,,
2144,0.452168,31.177142,7.35,M1III:,1.689,And,,
2145,0.452195,38.778034,7.67,K0,1.503,And,,
2146,0.453056,60.666963,7.57,K5III,1.302,Cas,,
2148,0.453082,-73.397314,10.41,F6,0.506,Tuc,10.468,10.348
2147,0.453094,21.258075,8.04,A3,-0.1,Psc,,
2149,0.453156,49.988322,9.01,,0.547,Cas,,
2150,0.45331,-14.248492,8.49,K1IV,1.132,Cet,,
2151,0.453458,49.985725,6.95,B9,-0.014,Cas,7.026,6.916
2152,0.453488,25.578516,7.49,K3III,1.19,And,,
2153,0.453505,43.361643,9.62,K2,1.415,And,,
2154,0.453594,9.159137,8.77,G5,1.217,Psc,,
2155,0.453749,-29.581892,8.66,K0/K1IIIp..,1.052,Scl,,
2156,0.453862,5.637441,9.55,G5,0.611,Psc,,
2157,0.454068,-31.037219,8.68,F6V,0.528,Scl,,
2159,0.454085,-25.54717,5.99,K0III,1.022,Scl,,
2158,0.454091,-19.078328,10.14,F5V,0.52,Cet,,
2160,0.454124,-59.212027,9.05,F2III,0.342,Tuc,,
2161,0.454255,-36.404967,9.08,M3III,1.453,Scl,,
2162,0.454377,-22.734072,9.52,F3V,0.44,Cet,,
2163,0.454609,65.680242,8.26,K0,1.11,Cas,,
2164,0.454989,-33.881936,8.01,M2/M3III,1.551,Scl,8.075,7.975
2165,0.455366,5.013689,10.05,K0,1.003,Psc,,
2166,0.455628,2.814109,7.18,G4III,0.894,Psc,,
2167,0.455729,-8.658538,7.89,F2,0.47,Cet,,
2168,0.456112,-62.888609,9.33,K1III/IV,1.068,Tuc,,
2169,0.456152,-28.24317,7.01,G8/K0III,0.967,Scl,,
2170,0.456506,30.893332,8.21,K1III...,1.059,And,,
2171,0.45676,16.009715,10.19,F8,0.553,Psc,,
2172,0.45719,1.398708,9.39,K2,1.077,Cet,,
2173,0.457289,15.031665,9.91,K0,0.809,Psc,,
2174,0.457414,26.278799,7.56,F8,0.585,And,,
2175,0.457693,-34.294242,9.39,F6V,0.53,Scl,,
2176,0.457851,-58.95308,9.02,K0III,0.947,Tuc,,
2177,0.458341,-31.828189,7.73,F2V,0.401,Scl,,
2178,0.45863,16.025483,6.44,A5,0.23,Psc,,
2179,0.458737,14.425678,8.43,K2,1.588,Psc,,
2180,0.458801,35.587359,7.67,N0v,2.1,And,7.903,7.493
2181,0.459449,7.23446,8.83,A0,0.09,Psc,,
2182,0.459685,-75.613588,8.28,G6III,0.912,Hyi,,
2183,0.459791,-15.454388,8.99,A9V,0.402,Cet,9.038,8.928
2184,0.460437,-20.134524,6.78,A9V,0.261,Cet,,
2185,0.46045,-41.382073,8.7,A9V,0.362,Phe,,
2186,0.46062,-71.882648,8.51,F8IV/V,0.504,Tuc,,
2187,0.46076,-45.234516,9.92,F7V,0.632,Phe,9.983,9.843
2188,0.460897,-60.280383,8.93,K1/K2III,1.156,Tuc,,
2190,0.461225,-16.409443,7.2,F5/F6V,0.498,Cet,,
2191,0.461254,58.553911,7.47,B3V,0.043,Cas,,
2192,0.461515,51.464357,9.15,A0,0.136,Cas,,
2193,0.46185,22.095651,8,K0III,1.034,And,,
2194,0.462079,-32.38747,9.02,G6V,0.745,Scl,,
2195,0.46207,4.607068,7.96,K2,1.253,Psc,,
2196,0.462442,-17.331464,9.73,F6/F7V,0.501,Cet,,
2197,0.462745,23.467656,8.73,K0,1.149,And,,
2198,0.463385,46.554967,9.29,A0,0.255,And,,
2199,0.463408,48.74758,9.37,A0,0.106,Cas,,
2200,0.463492,28.173846,8.11,A2,0.166,And,,
2201,0.463871,-6.486096,11.59,,1.229,Cet,11.657,11.517
2202,0.463907,18.045584,9.14,F2,0.485,Psc,,
2203,0.464207,-25.281836,8.64,K2III,1.219,Scl,,
2204,0.464439,52.954967,7.78,F5,0.453,Cas,,
2205,0.464503,50.91235,8.93,F8,0.558,Cas,,
2206,0.464719,23.571568,8.46,A2,0.258,And,,
2207,0.464987,-24.84833,8.46,F8V,1.2,Scl,,
2208,0.465359,-1.681638,8.6,K2,1.291,Cet,,
2209,0.465428,-57.244715,9.27,K2III,1.14,Phe,,
2210,0.465472,-33.007167,4.86,M2/M3III,1.634,Scl,4.94,4.81
2211,0.465768,68.925826,9.34,B8,0.285,Cas,,
2212,0.465966,2.053753,9.35,K2,1.072,Cet,,
2213,0.466241,19.514039,6.4,K0,0.99,Psc,,
2214,0.466786,-69.54227,9.88,F6V,0.512,Tuc,9.946,9.826
2215,0.466819,-11.658802,7.35,M5III,1.205,Cet,7.472,7.242
2216,0.467045,27.097402,9.33,M5,1.51,And,9.573,9.203
2217,0.467059,-49.736353,9.12,F7V,0.535,Phe,,
2218,0.467278,-52.952305,7.67,K0III,0.983,Phe,,
2219,0.467475,17.893125,5.01,M3IIIvar,1.584,Psc,5.231,4.831
2220,0.468794,16.715997,7.68,F5,0.409,Psc,,
2221,0.46929,53.669259,9.72,A0,0.005,Cas,9.776,9.666
2222,0.469529,20.795955,7.48,K0,1.585,Psc,,
2223,0.469967,59.09216,8.89,A,0.115,Cas,,
2224,0.470195,16.445065,6.05,K5III,1.58,Psc,,
2226,0.470444,-54.622511,8.27,G5IV,0.795,Phe,,
2225,0.470454,44.394452,5.18,A2Vs,0.043,And,,
2227,0.470589,-29.040271,6.75,K1II,1.127,Scl,,
2228,0.470688,-65.912195,8.19,A3m...,0.3,Tuc,,
2229,0.470722,42.176979,8.55,G5,1.069,And,,
2230,0.470874,-50.628069,8.92,G0V,0.609,Phe,,
2231,0.471292,28.060505,7.81,F8,0.601,And,,
2232,0.471399,63.734957,9.36,G0,0.75,Cas,9.427,9.297
2233,0.471752,-44.389116,10.05,G5/G6V,0.75,Phe,10.101,9.951
2234,0.472187,-64.729655,7.73,A9IV,0.33,Tuc,,
2235,0.472236,10.189848,6.05,F6Vawvar,0.447,Psc,,
2236,0.472556,-45.869361,8.59,G8IV+F/G,,Phe,8.838,8.538
2237,0.472528,-20.335051,6.44,G3V,0.594,Cet,,
2238,0.47305,-22.855,8.03,K0III,1.077,Cet,,
2239,0.474011,-29.284755,7.1,F5V,0.5,Scl,,
2240,0.474027,-39.915002,5.42,M0III,1.556,Phe,,
2241,0.474368,33.798924,7.13,K0,1.018,And,,
2242,0.47454,-2.513373,9.52,G0,0.552,Cet,,
2243,0.474604,32.437745,6.87,A2p...,0.106,And,6.882,6.862
2244,0.475263,7.090162,8.68,K0,1.147,Psc,,
2245,0.475648,12.587872,9.99,F2,0.448,Psc,,
2246,0.475892,-11.237244,6.86,F5,0.535,Cet,,
2247,0.476199,-16.226344,9.62,K5V,1.128,Cet,9.675,9.565
2248,0.476873,39.090124,8.34,G5,0.96,And,,
2249,0.47692,33.634041,7.47,K0,1.47,And,,
2250,0.477358,-9.405231,8.53,G5,0.945,Cet,,
2251,0.47799,-55.7394,9.75,F0V,0.42,Phe,9.813,9.693
2252,0.478021,37.304109,8.12,A5,0.228,And,,
2253,0.478096,-54.431148,7.79,K1III,1.086,Phe,,
2254,0.47834,-37.010668,9.98,G2,0.64,Scl,,
2255,0.478534,-24.078569,10.28,F8,0.67,Cet,10.341,10.221
2256,0.478632,-50.532859,6.26,K0III,1.09,Phe,,
2257,0.47933,0.767148,9.92,F2,0.351,Cet,,
2258,0.479398,42.385044,8.63,A0,0.009,And,,
2259,0.479992,62.506273,8.74,B0.5IV...,0.188,Cas,,
2260,0.480442,-60.774683,9.14,K0III,0.973,Tuc,,
2261,0.480498,-49.099397,10.14,F2V,0.42,Phe,10.221,10.061
2262,0.480663,-53.059272,9.25,G4,1.023,Phe,9.295,9.195
2263,0.480764,-24.636676,7.14,A9V,0.318,Cet,,
2264,0.480877,8.383904,7.75,K0,1.034,Psc,,
2265,0.480971,20.608555,9.42,K5,1.406,Psc,,
2266,0.481157,-44.606949,8.51,F3V,0.446,Phe,,
2267,0.481733,57.209723,7.3,G8III-IV,0.894,Cas,,
2268,0.481749,48.094609,9.34,K5,1.452,Cas,,
2269,0.482347,-34.887204,8.56,G8IV,1.008,Scl,,
2270,0.482406,36.899694,6.28,G5III,0.916,And,,
2271,0.4825,48.41371,7.04,M0,1.617,Cas,7.19,6.92
2272,0.4832,-54.285244,9.13,K1III,1.066,Phe,,
2273,0.484256,-27.391777,9.25,K1III,0.864,Scl,,
2274,0.484461,-17.2169,9.84,F2V,0.398,Cet,9.928,9.768
2275,0.48492,-7.702863,8.97,F5,0.523,Cet,,
2276,0.484922,-31.622213,9.06,F0V,0.404,Scl,,
2277,0.48525,13.55234,9.44,K5,1.355,Psc,,
2278,0.48537,-27.010347,8,G6III,0.953,Scl,,
2279,0.485577,-55.639268,8.95,K1III,1.036,Phe,,
2280,0.485724,11.320158,8.09,F0,0.375,Psc,,
2281,0.486108,0.040724,8.86,K2,1.122,Cet,,
2282,0.486196,-50.611907,8.46,G6V,0.748,Phe,,
2283,0.486235,-11.598064,7.35,K5III,1.616,Cet,,
2284,0.486353,-45.059311,9,F7V,0.526,Phe,,
2285,0.486429,44.995058,9.01,M0,1.575,And,9.066,8.946
2286,0.486702,-37.908518,9.64,K2III:,1.5,Scl,11.171,8.651
2287,0.486795,-17.825242,9.9,G1V,0.577,Cet,9.97,9.82
2288,0.487139,-24.930913,9.07,G3V,0.68,Scl,,
2289,0.487301,59.469477,8.02,G4III,0.97,Cas,,
2290,0.487315,-15.065312,7.68,K4III,1.491,Cet,,
2291,0.487742,-13.560055,8.93,F0V,0.377,Cet,,
2292,0.487808,-5.910487,7.78,G0,0.649,Cet,,
2293,0.48818,80.914338,11.37,K:,1.153,Cep,11.436,11.296
2294,0.488179,-34.102219,9.42,G1V,0.61,Scl,,
2295,0.488227,-31.277384,10.22,F6V,0.591,Scl,10.266,10.166
2296,0.488259,50.130056,8.87,B8,0.295,Cas,,
2297,0.488558,-45.677067,8.72,A2III,0.267,Phe,,
2298,0.488677,-5.633957,8.5,K0,1.101,Cet,,
2299,0.488925,79.878341,10.48,F2,0.557,Cep,10.565,10.415
2300,0.489131,28.827785,7.34,K3III,1.474,And,,
2301,0.489249,26.871682,8.6,G5,0.883,And,,
2302,0.489252,-6.514602,8.74,G5,1.018,Cet,,
2304,0.48976,-40.665431,6.82,G8/K0III,1.273,Phe,,
2303,0.489781,-35.72525,8.53,F5V,0.464,Scl,,
2305,0.489874,40.841673,7.95,G5,0.691,And,,
2306,0.490167,26.495313,8.32,F0,0.355,And,,
2307,0.490315,56.946275,8.32,K0,0.942,Cas,,
2308,0.490939,53.387016,8.51,K0,0.972,Cas,,
2309,0.490957,15.010317,9.51,G5,0.634,Psc,,
2310,0.491105,38.715005,10.68,K8,1.08,And,10.755,10.615
2311,0.491272,-11.017156,9.34,G5,0.84,Cet,,
2312,0.491488,-3.469277,6.95,K5,1.307,Cet,,
2313,0.491926,13.480499,8.95,G0,0.504,Psc,,
2314,0.491984,24.880988,7.78,F8,0.556,And,,
2315,0.492238,10.38722,7.29,K0,1.183,Psc,,
2316,0.49241,19.034041,9.77,G5,0.793,Psc,,
2317,0.492649,-72.682292,11.06,,0.564,Tuc,11.132,10.982
2318,0.492613,-35.823672,8.82,G1V,0.602,Scl,,
2319,0.493012,-32.568999,7.62,F5V,0.465,Scl,,
2320,0.49336,62.064152,7,K2III,1.06,Cas,,
2321,0.49369,-50.880034,8.86,K0III,1.111,Phe,,
2322,0.493959,-4.015108,8.88,F8,0.6,Cet,,
2323,0.494185,-2.840424,6.89,K2,1.457,Cet,,
2324,0.494192,32.987127,7.68,G5,1.05,And,,
2325,0.494425,52.304629,9.66,B9,0.049,Cas,,
2326,0.495015,30.164376,7.9,F5,0.494,And,,
2327,0.495181,20.301409,10.11,F2,0.57,Psc,10.186,10.066
2328,0.495745,58.923918,9.28,B8,0.101,Cas,,
2329,0.496627,57.03071,7.54,B9,0.002,Cas,,
2330,0.496945,-32.115982,6.59,K2/K3III,1.351,Scl,,
2331,0.497015,2.482254,11.01,K,0.504,Cet,11.081,10.931
2332,0.497447,9.697775,7.88,K0,1.123,Psc,,
2333,0.497488,-0.320833,7.83,G6III...,1.024,Cet,,
2335,0.497627,46.385005,8.9,A3,0.393,And,,
2334,0.497631,-33.417901,9.1,G3V,0.638,Scl,,
2336,0.497686,38.324144,7.47,F8,0.544,And,,
2337,0.497748,-14.864109,6.15,F2/F3V,0.388,Cet,,
2338,0.498014,-44.083074,9.19,G1V,0.626,Phe,,
2339,0.498349,59.254863,8.24,K0,0.883,Cas,,
